#Format 0
#Firmware 0.2.3-0_2023-09-13T15:54:09Z
#Logger Serial Number: 10001
#CO2 Sensor Serial Numbers: 0 65776F073B89; 1 6B0467073BD4; 2 66E467073B2E; 3 A3E467073B96; 4 5CE467073BD1; 5 94E467073B57
sec_of_file, CO2_ppm_0, temp_0, RH_0, CO2_ppm_1, temp_1, RH_1, CO2_ppm_2, temp_2, RH_2, CO2_ppm_3, temp_3, RH_3, CO2_ppm_4, temp_4, RH_4, CO2_ppm_5, temp_5, RH_5, year, month, date, hour, min, sec, lat, lon, HDOP, satellites, batt_voltage
8451.45,787,0.29,100.00,1007,1.72,100.00,685,0.23,100.00,1027,1.51,100.00,606,0.75,100.00,790,1.40,100.00,2000,1,1,2,21,0,,,,,12.32,
8456.45,786,0.29,100.00,1008,1.74,100.00,685,0.25,100.00,1028,1.52,100.00,607,0.75,100.00,790,1.40,100.00,2000,1,1,2,21,5,,,,,12.43,
8461.45,787,0.29,100.00,1007,1.73,100.00,685,0.23,100.00,1029,1.50,100.00,607,0.75,100.00,790,1.43,100.00,2000,1,1,2,21,10,,,,,12.11,
8466.45,787,0.29,100.00,1007,1.75,100.00,685,0.24,100.00,1029,1.48,100.00,606,0.76,100.00,790,1.40,100.00,2000,1,1,2,21,15,,,,,12.01,
8471.45,786,0.30,100.00,1006,1.73,100.00,685,0.24,100.00,1029,1.49,100.00,607,0.74,100.00,790,1.42,100.00,2000,1,1,2,21,20,,,,,12.30,
8476.94,786,0.31,100.00,1007,1.74,100.00,685,0.24,100.00,1030,1.50,100.00,607,0.74,100.00,791,1.43,100.00,2000,1,1,2,21,25,,,,,12.30,
8481.95,786,0.28,100.00,1007,1.73,100.00,685,0.25,100.00,1028,1.52,100.00,607,0.77,100.00,791,1.41,100.00,2000,1,1,2,21,30,,,,,12.40,
8486.95,786,0.29,100.00,1006,1.72,100.00,685,0.24,100.00,1028,1.50,100.00,607,0.77,100.00,790,1.41,100.00,2000,1,1,2,21,35,,,,,12.07,
8491.35,,,,1005,1.73,100.00,684,0.23,100.00,1028,1.49,100.00,608,0.76,100.00,791,1.41,100.00,2000,1,1,2,21,39,,,,,12.38,
8496.94,787,0.29,100.00,1005,1.70,100.00,684,0.26,100.00,1029,1.52,100.00,608,0.76,100.00,791,1.41,100.00,2000,1,1,2,21,45,,,,,12.11,
8501.95,787,0.31,100.00,1006,1.72,100.00,684,0.23,100.00,1028,1.49,100.00,609,0.75,100.00,791,1.43,100.00,2000,1,1,2,21,50,,,,,12.02,
8506.35,786,0.29,100.00,1005,1.73,100.00,683,0.26,100.00,1028,1.50,100.00,609,0.76,100.00,,,,2000,1,1,2,21,54,,,,,12.34,
8511.94,787,0.30,100.00,1005,1.74,100.00,683,0.25,100.00,1028,1.51,100.00,609,0.75,100.00,792,1.43,100.00,2000,1,1,2,22,0,,,,,12.09,
8516.36,787,0.29,100.00,1005,1.72,100.00,,,,1029,1.51,100.00,609,0.74,100.00,793,1.41,100.00,2000,1,1,2,22,5,,,,,12.15,
8521.39,787,0.28,100.00,1005,1.75,100.00,,,,1029,1.50,100.00,609,0.76,100.00,793,1.42,100.00,2000,1,1,2,22,10,,,,,12.15,
8526.94,787,0.29,100.00,1006,1.72,100.00,700,3.86,89.62,1029,1.50,100.00,610,0.76,100.00,793,1.41,100.00,2000,1,1,2,22,15,,,,,12.15,
8531.94,787,0.29,100.00,1005,1.75,100.00,688,3.59,91.31,1029,1.50,100.00,609,0.76,100.00,793,1.41,100.00,2000,1,1,2,22,20,,,,,12.29,
8536.95,786,0.29,100.00,1006,1.75,100.00,691,3.34,92.97,1029,1.50,100.00,609,0.75,100.00,793,1.42,100.00,2000,1,1,2,22,25,,,,,12.06,
8541.35,786,0.30,100.00,1006,1.71,100.00,690,3.11,94.48,,,,608,0.76,100.00,793,1.41,100.00,2000,1,1,2,22,30,,,,,12.45,
8546.94,786,0.32,100.00,1006,1.72,100.00,692,2.90,95.94,1030,1.50,100.00,609,0.75,100.00,794,1.41,100.00,2000,1,1,2,22,35,,,,,12.30,
8551.94,786,0.29,100.00,1005,1.71,100.00,691,2.68,97.31,1029,1.50,100.00,609,0.78,100.00,793,1.43,100.00,2000,1,1,2,22,40,,,,,12.04,
8556.95,787,0.29,100.00,1006,1.72,100.00,690,2.51,98.61,1029,1.50,100.00,609,0.77,100.00,793,1.43,100.00,2000,1,1,2,22,45,,,,,12.27,
8561.35,787,0.29,100.00,,,,690,2.33,99.81,1028,1.51,100.00,609,0.77,100.00,793,1.40,100.00,2000,1,1,2,22,50,,,,,12.39,
8566.94,786,0.28,100.00,1006,1.72,100.00,689,2.17,100.00,1028,1.50,100.00,608,0.76,100.00,793,1.43,100.00,2000,1,1,2,22,55,,,,,12.29,
8571.94,787,0.30,100.00,1006,1.74,100.00,689,2.04,100.00,1029,1.50,100.00,608,0.77,100.00,793,1.43,100.00,2000,1,1,2,23,0,,,,,12.35,
8576.95,787,0.30,100.00,1007,1.74,100.00,689,1.89,100.00,1028,1.50,100.00,608,0.80,100.00,793,1.43,100.00,2000,1,1,2,23,5,,,,,12.45,
8581.95,787,0.29,100.00,1005,1.74,100.00,689,1.76,100.00,1028,1.50,100.00,608,0.79,100.00,793,1.41,100.00,2000,1,1,2,23,10,,,,,12.34,
8586.35,787,0.28,100.00,1005,1.72,100.00,689,1.64,100.00,1028,1.51,100.00,608,0.75,100.00,794,1.43,100.00,2000,1,1,2,23,15,,,,,12.43,
8591.94,787,0.30,100.00,1005,1.74,100.00,689,1.53,100.00,1027,1.50,100.00,609,0.76,100.00,793,1.43,100.00,2000,1,1,2,23,20,,,,,12.06,
8596.95,787,0.28,100.00,1005,1.73,100.00,689,1.44,100.00,1027,1.51,100.00,608,0.74,100.00,793,1.41,100.00,2000,1,1,2,23,25,,,,,12.37,
8601.95,787,0.30,100.00,1005,1.72,100.00,689,1.35,100.00,1026,1.51,100.00,609,0.75,100.00,793,1.43,100.00,2000,1,1,2,23,30,,,,,12.47,
8606.35,787,0.29,100.00,1005,1.75,100.00,689,1.28,100.00,1026,1.51,100.00,,,,793,1.43,100.00,2000,1,1,2,23,35,,,,,12.36,
8611.94,786,0.29,100.00,1004,1.75,100.00,690,1.20,100.00,1026,1.50,100.00,608,0.77,100.00,794,1.44,100.00,2000,1,1,2,23,40,,,,,12.16,
8616.95,786,0.30,100.00,1004,1.72,100.00,690,1.11,100.00,1026,1.48,100.00,608,0.76,100.00,793,1.44,100.00,2000,1,1,2,23,45,,,,,12.46,
8621.95,786,0.30,100.00,1005,1.75,100.00,690,1.04,100.00,1025,1.51,100.00,608,0.77,100.00,794,1.43,100.00,2000,1,1,2,23,50,,,,,12.33,
8626.35,785,0.27,100.00,1004,1.71,100.00,690,1.00,100.00,1026,1.50,100.00,608,0.75,100.00,794,1.43,100.00,2000,1,1,2,23,55,,,,,12.40,
8631.94,786,0.28,100.00,1004,1.73,100.00,690,0.90,100.00,1025,1.50,100.00,607,0.76,100.00,793,1.41,100.00,2000,1,1,2,24,0,,,,,12.33,
8636.95,786,0.27,100.00,1003,1.73,100.00,689,0.86,100.00,1025,1.50,100.00,607,0.78,100.00,794,1.42,100.00,2000,1,1,2,24,5,,,,,12.08,
8641.95,786,0.29,100.00,1003,1.72,100.00,688,0.83,100.00,1024,1.51,100.00,606,0.76,100.00,792,1.42,100.00,2000,1,1,2,24,10,,,,,12.41,
8646.35,785,0.30,100.00,1003,1.73,100.00,688,0.80,100.00,1023,1.50,100.00,606,0.74,100.00,,,,2000,1,1,2,24,15,,,,,12.21,
8651.94,785,0.30,100.00,1004,1.72,100.00,688,0.73,100.00,1024,1.48,100.00,606,0.76,100.00,793,1.43,100.00,2000,1,1,2,24,20,,,,,12.44,
8656.94,786,0.29,100.00,1004,1.76,100.00,687,0.70,100.00,1024,1.48,100.00,606,0.76,100.00,793,1.43,100.00,2000,1,1,2,24,25,,,,,12.01,
8661.95,786,0.28,100.00,1005,1.75,100.00,686,0.65,100.00,1024,1.50,100.00,606,0.77,100.00,794,1.43,100.00,2000,1,1,2,24,30,,,,,12.17,
8666.35,785,0.28,100.00,1006,1.73,100.00,686,0.63,100.00,1023,1.51,100.00,607,0.75,100.00,793,1.44,100.00,2000,1,1,2,24,35,,,,,12.21,
8671.94,786,0.30,100.00,1006,1.73,100.00,686,0.58,100.00,1023,1.49,100.00,607,0.74,100.00,793,1.42,100.00,2000,1,1,2,24,40,,,,,12.40,
8676.94,786,0.29,100.00,1006,1.73,100.00,685,0.54,100.00,1022,1.50,100.00,607,0.77,100.00,793,1.43,100.00,2000,1,1,2,24,45,,,,,12.19,
8681.95,785,0.29,100.00,1007,1.74,100.00,686,0.53,100.00,1023,1.52,100.00,606,0.76,100.00,793,1.41,100.00,2000,1,1,2,24,50,,,,,12.19,
8686.35,785,0.29,100.00,1007,1.73,100.00,686,0.49,100.00,1023,1.49,100.00,607,0.77,100.00,793,1.44,100.00,2000,1,1,2,24,55,,,,,12.46,
8691.94,785,0.28,100.00,1007,1.75,100.00,686,0.48,100.00,1023,1.48,100.00,607,0.77,100.00,793,1.43,100.00,2000,1,1,2,25,0,,,,,12.38,
8696.94,784,0.28,100.00,1008,1.72,100.00,686,0.46,100.00,1025,1.50,100.00,607,0.76,100.00,792,1.43,100.00,2000,1,1,2,25,5,,,,,12.48,
8701.95,784,0.30,100.00,1007,1.72,100.00,686,0.43,100.00,1025,1.50,100.00,607,0.75,100.00,792,1.41,100.00,2000,1,1,2,25,10,,,,,12.36,
8706.35,784,0.29,100.00,1006,1.75,100.00,686,0.42,100.00,1026,1.51,100.00,607,0.74,100.00,792,1.41,100.00,2000,1,1,2,25,15,,,,,12.43,
8711.94,784,0.30,100.00,1005,1.71,100.00,686,0.43,100.00,1026,1.50,100.00,606,0.77,100.00,792,1.43,100.00,2000,1,1,2,25,20,,,,,12.17,
8716.94,784,0.30,100.00,1004,1.75,100.00,686,0.40,100.00,1026,1.51,100.00,605,0.77,100.00,793,1.44,100.00,2000,1,1,2,25,25,,,,,12.34,
8721.95,785,0.31,100.00,1004,1.74,100.00,686,0.38,100.00,1026,1.50,100.00,605,0.78,100.00,792,1.46,100.00,2000,1,1,2,25,30,,,,,12.38,
8726.95,785,0.31,100.00,1004,1.74,100.00,686,0.39,100.00,1026,1.51,100.00,604,0.76,100.00,792,1.42,100.00,2000,1,1,2,25,35,,,,,12.20,
8731.35,785,0.31,100.00,1005,1.75,100.00,685,0.35,100.00,1025,1.51,100.00,605,0.76,100.00,792,1.43,100.00,2000,1,1,2,25,40,,,,,12.37,
8736.94,785,0.31,100.00,1005,1.75,100.00,685,0.35,100.00,1025,1.51,100.00,604,0.76,100.00,791,1.43,100.00,2000,1,1,2,25,45,,,,,12.31,
8741.95,785,0.29,100.00,1004,1.76,100.00,685,0.34,100.00,1022,1.51,100.00,605,0.76,100.00,791,1.42,100.00,2000,1,1,2,25,50,,,,,12.37,
8746.95,784,0.30,100.00,1004,1.72,100.00,685,0.35,100.00,1022,1.52,100.00,604,0.77,100.00,791,1.43,100.00,2000,1,1,2,25,55,,,,,12.43,
8751.35,,,,1004,1.71,100.00,686,0.31,100.00,1022,1.51,100.00,,,,791,1.42,100.00,2000,1,1,2,26,0,,,,,12.37,
8756.94,785,0.30,100.00,1004,1.73,100.00,685,0.32,100.00,1023,1.52,100.00,605,0.78,100.00,791,1.43,100.00,2000,1,1,2,26,5,,,,,12.11,
8761.95,785,0.29,100.00,1004,1.74,100.00,685,0.32,100.00,1023,1.51,100.00,606,0.78,100.00,791,1.43,100.00,2000,1,1,2,26,10,,,,,12.20,
8766.95,784,0.30,100.00,1004,1.75,100.00,685,0.32,100.00,1023,1.50,100.00,605,0.80,100.00,791,1.42,100.00,2000,1,1,2,26,15,,,,,12.51,
8771.84,784,0.27,100.00,1004,1.73,100.00,685,0.31,100.00,1024,1.52,100.00,606,0.76,100.00,791,1.44,100.00,2000,1,1,2,26,20,,,,,12.29,
8776.84,784,0.29,100.00,1005,1.74,100.00,684,0.29,100.00,1024,1.51,100.00,606,0.77,100.00,791,1.43,100.00,2000,1,1,2,26,25,,,,,12.52,
8781.85,785,0.30,100.00,1005,1.74,100.00,685,0.28,100.00,1025,1.51,100.00,606,0.77,100.00,791,1.43,100.00,2000,1,1,2,26,30,,,,,12.35,
8786.85,784,0.29,100.00,1006,1.74,100.00,684,0.28,100.00,1024,1.50,100.00,606,0.79,100.00,791,1.44,100.00,2000,1,1,2,26,35,,,,,12.08,
8791.85,784,0.30,100.00,1005,1.72,100.00,685,0.28,100.00,1024,1.50,100.00,607,0.77,100.00,792,1.45,100.00,2000,1,1,2,26,40,,,,,12.20,
8796.86,785,0.30,100.00,1005,1.72,100.00,685,0.27,100.00,1023,1.51,100.00,607,0.78,100.00,792,1.42,100.00,2000,1,1,2,26,45,,,,,12.43,
8801.86,785,0.30,100.00,1006,1.72,100.00,684,0.28,100.00,1024,1.51,100.00,606,0.77,100.00,792,1.41,100.00,2000,1,1,2,26,50,,,,,12.39,
8806.86,785,0.29,100.00,1006,1.72,100.00,684,0.27,100.00,1024,1.51,100.00,606,0.77,100.00,792,1.42,100.00,2000,1,1,2,26,55,,,,,12.30,
8811.87,785,0.29,100.00,1006,1.74,100.00,684,0.27,100.00,1024,1.51,100.00,606,0.77,100.00,792,1.44,100.00,2000,1,1,2,27,0,,,,,12.48,
8816.87,784,0.29,100.00,1006,1.75,100.00,684,0.28,100.00,1024,1.51,100.00,606,0.77,100.00,792,1.43,100.00,2000,1,1,2,27,5,,,,,12.47,
8821.87,784,0.28,100.00,1006,1.74,100.00,684,0.26,100.00,1025,1.50,100.00,607,0.79,100.00,792,1.42,100.00,2000,1,1,2,27,10,,,,,12.42,
8826.88,784,0.29,100.00,1007,1.74,100.00,684,0.26,100.00,1027,1.50,100.00,607,0.78,100.00,792,1.43,100.00,2000,1,1,2,27,15,,,,,12.41,
8831.88,785,0.29,100.00,1007,1.73,100.00,685,0.25,100.00,1027,1.51,100.00,607,0.76,100.00,792,1.44,100.00,2000,1,1,2,27,20,,,,,12.23,
8836.89,785,0.29,100.00,1007,1.75,100.00,685,0.25,100.00,1026,1.51,100.00,607,0.78,100.00,792,1.44,100.00,2000,1,1,2,27,25,,,,,12.17,
8841.89,784,0.30,100.00,1007,1.72,100.00,685,0.25,100.00,1026,1.50,100.00,607,0.79,100.00,791,1.43,100.00,2000,1,1,2,27,30,,,,,12.24,
8846.89,784,0.29,100.00,1007,1.72,100.00,686,0.25,100.00,1026,1.50,100.00,607,0.76,100.00,791,1.44,100.00,2000,1,1,2,27,35,,,,,12.14,
8851.90,784,0.30,100.00,1006,1.74,100.00,686,0.24,100.00,1026,1.48,100.00,607,0.77,100.00,790,1.43,100.00,2000,1,1,2,27,40,,,,,12.42,
8856.90,783,0.29,100.00,1006,1.76,100.00,687,0.26,100.00,1026,1.52,100.00,606,0.76,100.00,789,1.44,100.00,2000,1,1,2,27,45,,,,,12.52,
8861.91,783,0.30,100.00,1006,1.74,100.00,687,0.25,100.00,1025,1.51,100.00,606,0.79,100.00,789,1.44,100.00,2000,1,1,2,27,50,,,,,12.17,
8866.91,783,0.30,100.00,1005,1.76,100.00,686,0.25,100.00,1025,1.52,100.00,606,0.78,100.00,790,1.43,100.00,2000,1,1,2,27,55,,,,,12.25,
8871.92,783,0.30,100.00,1005,1.76,100.00,686,0.25,100.00,1025,1.50,100.00,606,0.80,100.00,790,1.44,100.00,2000,1,1,2,28,0,,,,,12.56,
8876.92,783,0.30,100.00,1004,1.74,100.00,686,0.25,100.00,1025,1.51,100.00,607,0.78,100.00,790,1.43,100.00,2000,1,1,2,28,5,,,,,12.50,
8881.92,783,0.30,100.00,1004,1.71,100.00,686,0.24,100.00,1025,1.51,100.00,608,0.78,100.00,790,1.43,100.00,2000,1,1,2,28,10,,,,,12.28,
8886.92,783,0.30,100.00,1003,1.75,100.00,686,0.26,100.00,1025,1.50,100.00,608,0.78,100.00,790,1.44,100.00,2000,1,1,2,28,15,,,,,12.45,
8891.93,782,0.29,100.00,1003,1.72,100.00,686,0.24,100.00,1024,1.50,100.00,608,0.77,100.00,791,1.42,100.00,2000,1,1,2,28,20,,,,,12.29,
8896.93,782,0.28,100.00,1003,1.74,100.00,687,0.23,100.00,1024,1.51,100.00,609,0.77,100.00,791,1.44,100.00,2000,1,1,2,28,25,,,,,12.58,
8901.94,782,0.30,100.00,1002,1.73,100.00,686,0.23,100.00,1023,1.51,100.00,609,0.79,100.00,792,1.43,100.00,2000,1,1,2,28,30,,,,,12.56,
8906.94,782,0.27,100.00,1002,1.74,100.00,686,0.24,100.00,1023,1.50,100.00,610,0.77,100.00,792,1.43,100.00,2000,1,1,2,28,35,,,,,12.38,
8911.95,782,0.27,100.00,1003,1.74,100.00,686,0.24,100.00,1024,1.51,100.00,610,0.78,100.00,792,1.44,100.00,2000,1,1,2,28,40,,,,,12.30,
8916.84,782,0.29,100.00,1004,1.75,100.00,686,0.24,100.00,1024,1.51,100.00,610,0.78,100.00,792,1.44,100.00,2000,1,1,2,28,45,,,,,12.19,
8921.84,782,0.28,100.00,1004,1.71,100.00,686,0.24,100.00,1026,1.51,100.00,610,0.76,100.00,792,1.46,100.00,2000,1,1,2,28,50,,,,,12.54,
8926.85,782,0.30,100.00,1003,1.73,100.00,687,0.27,100.00,1028,1.52,100.00,610,0.77,100.00,792,1.44,100.00,2000,1,1,2,28,55,,,,,12.28,
8931.85,782,0.29,100.00,1003,1.72,100.00,686,0.25,100.00,1028,1.50,100.00,610,0.79,100.00,792,1.43,100.00,2000,1,1,2,29,0,,,,,12.49,
8936.85,782,0.27,100.00,1002,1.72,100.00,686,0.24,100.00,1027,1.51,100.00,611,0.77,100.00,792,1.44,100.00,2000,1,1,2,29,5,,,,,12.10,
8941.86,783,0.33,100.00,1002,1.73,100.00,686,0.23,100.00,1028,1.50,100.00,611,0.75,100.00,793,1.43,100.00,2000,1,1,2,29,10,,,,,12.35,
8946.86,782,0.29,100.00,1003,1.73,100.00,687,0.24,100.00,1028,1.51,100.00,611,0.77,100.00,792,1.44,100.00,2000,1,1,2,29,15,,,,,12.45,
8951.87,782,0.28,100.00,1003,1.75,100.00,686,0.26,100.00,1028,1.52,100.00,611,0.78,100.00,792,1.44,100.00,2000,1,1,2,29,20,,,,,12.31,
8956.87,783,0.30,100.00,1003,1.74,100.00,686,0.25,100.00,1028,1.52,100.00,611,0.76,100.00,791,1.45,100.00,2000,1,1,2,29,25,,,,,12.38,
8961.87,783,0.30,100.00,1003,1.75,100.00,686,0.26,100.00,1028,1.50,100.00,611,0.76,100.00,791,1.43,100.00,2000,1,1,2,29,30,,,,,12.60,
8966.87,783,0.30,100.00,1003,1.75,100.00,685,0.27,100.00,1029,1.50,100.00,611,0.78,100.00,791,1.45,100.00,2000,1,1,2,29,35,,,,,12.42,
8971.88,783,0.29,100.00,1003,1.74,100.00,685,0.26,100.00,1028,1.50,100.00,610,0.77,100.00,792,1.44,100.00,2000,1,1,2,29,40,,,,,12.33,
8976.88,783,0.29,100.00,1003,1.71,100.00,685,0.26,100.00,1027,1.51,100.00,610,0.78,100.00,792,1.43,100.00,2000,1,1,2,29,45,,,,,12.59,
8981.88,782,0.30,100.00,1004,1.76,100.00,684,0.25,100.00,1027,1.52,100.00,610,0.78,100.00,792,1.44,100.00,2000,1,1,2,29,50,,,,,12.32,
8986.89,782,0.28,100.00,1003,1.75,100.00,684,0.26,100.00,1027,1.51,100.00,610,0.79,100.00,792,1.44,100.00,2000,1,1,2,29,55,,,,,12.12,
8991.89,781,0.30,100.00,1003,1.76,100.00,685,0.26,100.00,1027,1.52,100.00,610,0.79,100.00,792,1.44,100.00,2000,1,1,2,30,0,,,,,12.48,
8996.90,781,0.30,100.00,1003,1.73,100.00,685,0.25,100.00,1028,1.51,100.00,610,0.76,100.00,792,1.44,100.00,2000,1,1,2,30,5,,,,,12.38,
9001.90,781,0.30,100.00,1003,1.72,100.00,685,0.26,100.00,1028,1.50,100.00,610,0.79,100.00,793,1.44,100.00,2000,1,1,2,30,10,,,,,12.43,
9006.91,782,0.30,100.00,1004,1.74,100.00,685,0.24,100.00,1028,1.50,100.00,610,0.77,100.00,793,1.42,100.00,2000,1,1,2,30,15,,,,,12.34,
9011.92,782,0.30,100.00,1004,1.76,100.00,685,0.24,100.00,1029,1.51,100.00,610,0.79,100.00,793,1.43,100.00,2000,1,1,2,30,20,,,,,12.48,
9016.92,782,0.28,100.00,1004,1.73,100.00,686,0.26,100.00,1029,1.50,100.00,609,0.78,100.00,792,1.44,100.00,2000,1,1,2,30,25,,,,,12.28,
9021.68,782,0.31,100.00,1004,1.76,100.00,686,0.26,100.00,1028,1.52,100.00,610,0.77,100.00,792,1.42,100.00,2000,1,1,2,30,30,,,,,12.61,
9026.70,782,0.33,100.00,1004,1.72,100.00,686,0.24,100.00,1028,1.51,100.00,609,0.77,100.00,792,1.46,100.00,2000,1,1,2,30,35,,,,,12.27,
9031.70,781,0.30,100.00,1004,1.75,100.00,686,0.27,100.00,1027,1.51,100.00,609,0.76,100.00,792,1.43,100.00,2000,1,1,2,30,40,,,,,12.26,
9036.70,781,0.29,100.00,1004,1.71,100.00,686,0.22,100.00,1027,1.51,100.00,609,0.78,100.00,792,1.42,100.00,2000,1,1,2,30,45,,,,,12.23,
9041.70,782,0.27,100.00,1004,1.75,100.00,686,0.25,100.00,1023,1.50,100.00,609,0.78,100.00,792,1.44,100.00,2000,1,1,2,30,50,,,,,12.55,
9046.70,782,0.29,100.00,1004,1.75,100.00,687,0.27,100.00,1022,1.51,100.00,609,0.76,100.00,792,1.43,100.00,2000,1,1,2,30,55,,,,,12.38,
9051.70,782,0.31,100.00,1004,1.74,100.00,687,0.24,100.00,1022,1.51,100.00,609,0.77,100.00,793,1.43,100.00,2000,1,1,2,31,0,,,,,12.20,
9056.70,782,0.30,100.00,1005,1.74,100.00,687,0.27,100.00,1021,1.52,100.00,610,0.79,100.00,793,1.45,100.00,2000,1,1,2,31,5,,,,,12.25,
9061.70,782,0.31,100.00,1005,1.75,100.00,688,0.27,100.00,1022,1.50,100.00,610,0.77,100.00,792,1.46,100.00,2000,1,1,2,31,10,,,,,12.55,
9066.70,781,0.30,100.00,1005,1.74,100.00,688,0.28,100.00,1023,1.52,100.00,610,0.79,100.00,793,1.45,100.00,2000,1,1,2,31,15,,,,,12.18,
9071.70,781,0.30,100.00,1005,1.71,100.00,688,0.24,100.00,1024,1.51,100.00,610,0.77,100.00,793,1.46,100.00,2000,1,1,2,31,20,,,,,12.14,
9076.70,781,0.30,100.00,1005,1.74,100.00,689,0.24,100.00,1023,1.51,100.00,610,0.78,100.00,793,1.43,100.00,2000,1,1,2,31,25,,,,,12.55,
9081.70,780,0.31,100.00,1007,1.74,100.00,689,0.25,100.00,1023,1.52,100.00,609,0.78,100.00,793,1.44,100.00,2000,1,1,2,31,30,,,,,12.24,
9086.70,780,0.30,100.00,1006,1.72,100.00,689,0.25,100.00,1024,1.50,100.00,609,0.79,100.00,793,1.44,100.00,2000,1,1,2,31,35,,,,,12.33,
9091.70,779,0.31,100.00,1007,1.72,100.00,689,0.24,100.00,1023,1.51,100.00,609,0.76,100.00,792,1.44,100.00,2000,1,1,2,31,40,,,,,12.25,
9096.70,779,0.27,100.00,1007,1.75,100.00,689,0.25,100.00,1024,1.50,100.00,609,0.77,100.00,792,1.44,100.00,2000,1,1,2,31,45,,,,,12.41,
9101.70,779,0.31,100.00,1007,1.74,100.00,689,0.27,100.00,1024,1.52,100.00,609,0.77,100.00,791,1.41,100.00,2000,1,1,2,31,50,,,,,12.55,
9106.70,779,0.29,100.00,1008,1.74,100.00,689,0.24,100.00,1024,1.52,100.00,609,0.78,100.00,792,1.43,100.00,2000,1,1,2,31,55,,,,,12.14,
9111.70,779,0.29,100.00,1008,1.74,100.00,688,0.26,100.00,1024,1.51,100.00,609,0.78,100.00,792,1.44,100.00,2000,1,1,2,32,0,,,,,12.58,
9116.70,780,0.29,100.00,1008,1.74,100.00,687,0.24,100.00,1025,1.51,100.00,609,0.81,100.00,791,1.42,100.00,2000,1,1,2,32,5,,,,,12.15,
9121.70,780,0.32,100.00,1008,1.75,100.00,686,0.24,100.00,1025,1.51,100.00,609,0.78,100.00,791,1.45,100.00,2000,1,1,2,32,10,,,,,12.46,
9126.70,781,0.30,100.00,1007,1.75,100.00,687,0.23,100.00,1024,1.51,100.00,609,0.78,100.00,791,1.44,100.00,2000,1,1,2,32,15,,,,,12.30,
9131.70,781,0.29,100.00,1007,1.74,100.00,686,0.25,100.00,1023,1.51,100.00,609,0.77,100.00,791,1.43,100.00,2000,1,1,2,32,20,,,,,12.53,
9136.70,781,0.30,100.00,1006,1.73,100.00,685,0.24,100.00,1024,1.51,100.00,608,0.76,100.00,791,1.44,100.00,2000,1,1,2,32,25,,,,,12.58,
9141.70,781,0.31,100.00,1008,1.74,100.00,685,0.28,100.00,1027,1.50,100.00,609,0.77,100.00,791,1.44,100.00,2000,1,1,2,32,30,,,,,12.16,
9146.70,781,0.31,100.00,1009,1.76,100.00,684,0.26,100.00,1026,1.52,100.00,609,0.77,100.00,791,1.41,100.00,2000,1,1,2,32,35,,,,,12.31,
9151.70,780,0.29,100.00,1010,1.75,100.00,684,0.27,100.00,1027,1.49,100.00,609,0.76,100.00,791,1.44,100.00,2000,1,1,2,32,40,,,,,12.56,
9156.70,781,0.29,100.00,1010,1.72,100.00,684,0.27,100.00,1027,1.52,100.00,609,0.78,100.00,791,1.42,100.00,2000,1,1,2,32,45,,,,,12.28,
9161.70,780,0.30,100.00,1010,1.73,100.00,684,0.25,100.00,1028,1.51,100.00,609,0.77,100.00,791,1.44,100.00,2000,1,1,2,32,50,,,,,12.28,
9166.70,780,0.30,100.00,1010,1.76,100.00,684,0.26,100.00,1027,1.52,100.00,609,0.79,100.00,792,1.43,100.00,2000,1,1,2,32,55,,,,,12.57,
9171.70,780,0.31,100.00,1010,1.75,100.00,684,0.24,100.00,1027,1.51,100.00,608,0.76,100.00,792,1.43,100.00,2000,1,1,2,33,0,,,,,12.26,
9176.70,780,0.29,100.00,1010,1.75,100.00,684,0.25,100.00,1028,1.50,100.00,608,0.79,100.00,792,1.43,100.00,2000,1,1,2,33,5,,,,,12.55,
9181.70,780,0.29,100.00,1010,1.75,100.00,685,0.26,100.00,1027,1.52,100.00,608,0.80,100.00,792,1.42,100.00,2000,1,1,2,33,10,,,,,12.36,
9186.70,780,0.30,100.00,1009,1.75,100.00,685,0.24,100.00,1027,1.51,100.00,608,0.79,100.00,792,1.45,100.00,2000,1,1,2,33,15,,,,,12.57,
9191.70,780,0.31,100.00,1009,1.74,100.00,685,0.26,100.00,1027,1.52,100.00,607,0.76,100.00,791,1.46,100.00,2000,1,1,2,33,20,,,,,12.19,
9196.70,780,0.33,100.00,1008,1.72,100.00,685,0.24,100.00,1028,1.50,100.00,608,0.79,100.00,791,1.44,100.00,2000,1,1,2,33,25,,,,,12.50,
9201.70,780,0.31,100.00,1008,1.74,100.00,685,0.25,100.00,1028,1.50,100.00,607,0.78,100.00,791,1.43,100.00,2000,1,1,2,33,30,,,,,12.50,
9206.70,780,0.29,100.00,1008,1.73,100.00,686,0.27,100.00,1028,1.51,100.00,608,0.77,100.00,791,1.43,100.00,2000,1,1,2,33,35,,,,,12.30,
9211.70,780,0.30,100.00,1009,1.72,100.00,686,0.26,100.00,1028,1.51,100.00,608,0.77,100.00,791,1.44,100.00,2000,1,1,2,33,40,,,,,12.40,
9216.70,780,0.30,100.00,1008,1.74,100.00,686,0.25,100.00,1028,1.50,100.00,608,0.78,100.00,791,1.42,100.00,2000,1,1,2,33,45,,,,,12.07,
